id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1829340,1916066,0,0,0,576,0,0.25,0,0
1829340,1916707,4,1.199890689,0.072727273,864,0.14673913,0.5,0,0
1829340,1916713,0,0,0,448,0,0.25,0,0
1829340,1917795,0,0,0,544,0,0.25,0,0
1829340,1918153,0,0,0,320,0,0.333333333,1,0
1829340,1918375,0,0,0,160,0,0.333333333,1,0
1829340,1919986,2,0.532274287,0.041666667,576,0.04673913,0.5,0,0
1829340,1923523,2,0.532274287,0.051282051,288,0.04673913,0.5,0,0
1829340,1924967,4,1.199890689,0.093023256,480,0.14673913,0.5,0,0
1829340,1924984,1,0.271085031,0.025,288,0.025,0.5,0,0
1829340,1925875,1,0.310667467,0.027027027,192,0.04,0.5,0,0
1829340,1934641,1,0.310667467,0.028571429,128,0.04,0.5,0,0
1829340,1945407,0,0,0,192,0,0.333333333,1,0
1829340,1947289,1,0.36067376,0.03030303,64,0.0625,0.5,0,0
1829340,1956955,1,0.261189257,0.027027027,192,0.02173913,0.5,0,0
1829340,1964237,1,0.328458739,0.029411765,96,0.047619048,0.5,2,0
1829340,1967668,4,1.199890689,0.108108108,288,0.14673913,0.5,0,0
1829340,1969706,1,0.328458739,0.027777778,160,0.047619048,0.5,2,0
1829340,1970327,1,0.310667467,0.03125,32,0.04,0.5,0,0
1829340,1977633,1,0.328458739,0.027777778,160,0.047619048,0.5,0,0
1829605,1966884,5,2.275598067,0.625,42,0.555555556,0.5,0,0
1829640,1883944,1,0.345976256,0.1,28,0.055555556,0.5,4,0
1829640,1884295,1,0.345976256,0.1,28,0.055555556,0.5,0,0
1829640,1890570,1,0.345976256,0.058823529,77,0.055555556,0.5,2,0
1829640,1896724,1,0.345976256,0.076923077,49,0.055555556,0.5,0,0
1829640,1901750,1,0.345976256,0.076923077,49,0.055555556,0.5,4,0
1829640,1919059,1,0.345976256,0.071428571,56,0.055555556,0.5,2,0
1829640,1919072,1,0.345976256,0.076923077,49,0.055555556,0.5,2,0
1829640,1919588,1,0.345976256,0.055555556,84,0.055555556,0.5,0,0
1829640,1919601,0,0,0,35,0,0.333333333,1,0
1829640,1924018,0,0,0,7,0,0.333333333,1,0
1829640,1936213,0,0,0,21,0,0.333333333,1,0
1829694,1830688,0,0,0,96,0,0.333333333,1,0
1829694,1830866,0,0,0,60,0,0.333333333,0,0
1829694,1830920,1,0.333808201,0.052631579,64,0.05,0.5,1,0
1829694,1838505,1,0.333808201,0.0625,52,0.05,0.5,1,0
1829694,1852447,0,0,0,20,0,0.25,1,0
1829694,1869567,1,0.333808201,0.058823529,56,0.05,0.5,0,0
1829694,1889989,0,0,0,28,0,0.25,1,0
1829694,1890259,2,0.847706543,0.333333333,16,0.192857143,0.5,0,0
1829694,1890633,2,0.847706543,0.090909091,80,0.192857143,0.5,0,0
1829694,1891057,2,0.847706543,0.2,32,0.192857143,0.5,0,0
1829694,1894002,0,0,0,40,0,0.25,1,0
1829694,1894453,0,0,0,36,0,0.333333333,1,0
1829694,1906160,0,0,0,8,0,0.25,1,0
1829694,1939574,1,0.333808201,0.111111111,24,0.05,0.5,0,0
1829694,1947944,1,0.333808201,0.076923077,40,0.05,0.5,1,0
1829694,1948400,1,0.333808201,0.1,28,0.05,0.5,0,0
1829694,1971267,0,0,0,16,0,0.333333333,1,0
